Segmento,Segmento 1,Nome_Fantasia,Tel 1 ,Tel 2 ,Tel 3,Tel 4 ,Tel 5 ,Tel 6,E-mail ,Contato ,Rua ,Bairro ,Municipio ,UF ,CEP,ROTERIZAÇÃO ,Finalização ,__PowerAppsId__
"Ortopédica ",,"Medical Mettler Material Medico- Produtos Artigos Médicos e Hospitalares","(21) 2234-7070",,,,,,,,"Rua Conde de Bonfim, 255 - Loja 129/130","Tijuca","Rio de Janeiro","RJ","20520-053","-22.92505257991191, -43.22503580266132",,
"Ortopedica",,"Med Vendas Produtos médicos e Ortopédicos","(21) 3238-5348",,,,,,,,"Rua Conde de Bonfim, 615 - Loja D","Tijuca","Rio de Janeiro","RJ","20520-052","-22.931350904028438, -43.238776275677814",,
"Ortopédica ",,"Amplamedi - Produtos Médicos - Tijuca","(21) 97080-5767",,,,,,,,"Praça Saenz Peña, 45 piso 3, 339","Tijuca","Rio de Janeiro","RJ","20520-090","-22.92464143039586, -43.23201818731662",,
"Ortopédica ",,"Loja da Enfermeira","(21) 99226-8531",,,,,,,,"Rua Conde de Bonfim, 44 - lj 106 -","Tijuca","Rio de Janeiro","RJ","20520-053","-22.92280820875508, -43.223285675677964",,
"Ortopédica ",,"Curativa Med","(21) 3269-5153",,,,,,,,"Pr. Saenz Peña, 45 - loja 233 -","Tijuca","Rio de Janeiro","RJ","20520-090","-22.924744256284878, -43.23199723149735",,
"Ortopédica ",,"Terapia & Cia","(21) 98814-1348",,,,,,,,"R. Barão de Mesquita, 314 - loja G","Tijuca","Rio de Janeiro","RJ","20540-003","-22.92301278778379, -43.235064458480544",,
"Informática",,"J&R Informática","(21) 97736-5823",,,,,,,,"R. São Cristóvão, 516 - Loja 1-G","São Cristóvão","Rio de Janeiro","RJ","20940-001","-22.90266140890547, -43.21814747415193",,
"Informática",,"Infocoast","(21) 2148-2822",,,,,,,,"Praça Argentina, 11","São Cristóvão","Rio de Janeiro","RJ","20920-050","-22.898077517661044, -43.22820844531673",,
"TI ",,"Tijuca informática ","(21) 99456-4494",,,,,,,,"R. Marquês de Valença, 46 / 502","Tijuca","Rio de Janeiro","RJ","20550-030","-22.92316219396564, -43.22552720266122",,
"TI ",,"Promoinfo Tijuca","(21) 2568-7584",,,,,,,,"R. Gen. Roca, 935","Tijuca","Rio de Janeiro","RJ","20511-070","-22.923645254682135, -43.234901400808205",,
"Informática",,"NOTEBRASIL INFORMATICA","(21) 2580-5128",,,,,,,,"R. São Cristóvão, 575","São Cristóvão","Rio de Janeiro","RJ","20940-001","-22.902006470942332, -43.2179359453167",,
"TI",,"@N@","(21) 2568-6956",,,,,,,,"Rua General Rocca, 935 - Loja A - Stand 45","Tijuca","Rio de Janeiro","RJ","20521-070","-22.923645254682135, -43.234901400808205",,
"TI",,"Mega Informática","(21) 3253-2613",,,,,,,,"R. Aguiar, 11 - LOJA D -","Tijuca","Rio de Janeiro","RJ","20520-053","-22.922491279377304, -43.22143173149745",,
"Informática",,"XYZ Comércio de Informática","(21) 2580-4055",,,,,,,,"R. São Januário, 127","São Cristóvão","Rio de Janeiro","RJ","20921-003","-22.899005118606713, -43.22566122997523",,
"TI",,"Mini Ws","(21) 2567-3384",,,,,,,,"R. Gen. Roca, 935, Rio de Janeiro - RJ, 20521-070",,,,,,,
"TI",,"GGF INFORMÁTICA","(21) 99517-9653",,,,,,,,"R. São Francisco Xavier, 173 - Loja 32","Tijuca","Rio de Janeiro","RJ","20550-010","-22.917327555327702, -43.224933616153024",,
"Estética ",,"La Luna Estética","(21) 96450-1680",,,,,,"Estética ",,"Rua Cardoso de Morais, 201 - Sala 304","Bonsucesso","Rio de Janeiro","RJ","21032-000","-22.86191124874706, -43.25469291648219",,
"Informática",,"GaJ informática","(21) 3860-1470",,,,,,,,"R. São Cristóvão, 516","São Cristóvão","Rio de Janeiro","RJ","20940-000","-22.90243109153819, -43.21795048764592",,
"TI",,"Ciência Moderna - Tijuca","(21) 2569-1007",,,,,,,,"Off Shopping - R. Eng. Enaldo Cravo Peixoto, 345 - Loja D -","Tijuca","Rio de Janeiro","RJ","20540-003","-22.922944953661013, -43.23571890451412",,
"TI",,"M2 Tech","(21) 96491-1694",,,,,,,,"R. Gen. Roca, 913 - Sala 701 -","Tijuca","Rio de Janeiro","RJ","20521-070","-22.92379777340728, -43.23492491800583",,
,,"Mk tech informática","(21) 2569-9125",,,,,,,,"Boulevard 28 de Setembro, 210","Vila Isabel","Rio de Janeiro","RJ","20551-031","-22.914757809444897, -43.242989987645686",,
"Informática",,"SHARK INFORMÁTICA","(21) 99147-1863",,,,,,,,"R. Dona Camila, 25","São Cristóvão","Rio de Janeiro","RJ","20921-250","-22.887989012062015, -43.2287307048352",,
"TI",,"SuporteInfo - Sua Equipe de TI","(21) 4103-5555",,,,,,,,"Edifício Central Tijuca - Rua Conde de Bonfim, 232 - Sala 610","Tijuca","Rio de Janeiro","RJ","20520-054","-22.92330747265644, -43.22908608731673",,
,,"Recarga Mania Cartuchos","(21) 3798-3830",,,,,,,,"28 de Setembro, 312","Vila Isabel","Rio de Janeiro","RJ","20551-031","-22.91533393199227, -43.24670399134047",,
"Ortopédicos ",,"Bralit - Produtos e Móveis Hospitalares - Maca Estética - Cama Hospitalar - Rio de Janeiro RJ","(21) 3391-6424",,,,,,,,"Av. Vicente de Carvalho, 491 - Vicente de Carvalho, Rio de Janeiro - RJ, 21371-121",,,,,,,
"TI",,"Shopping Mix Tijuca","(21) 98389-1049",,,,,,,,"R. Des. Izidro, 18 - Loja A - Tijuca","Tijuca","Rio de Janeiro","RJ","20521-160","-22.92803401159578, -43.233731060333405",,
"Informática",,"Informática L&T Gomes","(21) 97936-7328",,,,,,,,"R. Gen. Padilha, 32","São Cristóvão","Rio de Janeiro","RJ","20920-390","-22.895128313116118, -43.229115104834946",,
"TI",,"Info Vila Isabel","(21) 2576-1697",,,,,,,,"R. Barão de Mesquita, 796 - F "," Andaraí","Rio de Janeiro ","RJ","20540-216","-22.92429674440661, -43.25126142017589",,
,,"Megabitz Tecnologia","(21) 3649-7932",,,,,,,,"R. Barão de São Francisco, 373 - sala 312","Vila Isabel","Rio de Janeiro","RJ","20541-371","-22.916983080973985, -43.25148314531625",,
"Ortopédicos ",,"MEDICAL SUCESSO","(21) 3546-2754",,,,,,,,"Av. Vicente de Carvalho, 995 - Loja G -","Vila da Penha","Rio de Janeiro","RJ","21210-623","-22.84953276464978, -43.308645233351704",,
"TI",,"ELETROCLUB TIJUCA","(21) 98444-3053",,,,,,,,"R. Des. Izidro, 18 - 9","Tijuca","Rio de Janeiro","RJ","20521-160","-22.92803401159578, -43.233731060333405",,
"Informática",,"JT MANUTENÇÃO EM INFORMATICA","(21) 98380-3058",,,,,,,,"R. Justino de Souza","São Cristóvão","Rio de Janeiro","RJ","20920-030","-22.89699866415213, -43.230120002987505",,
,,"Upper Hand Technology","(21) 2576-9999",,,,,,,,"R. Silva Pinto, 49 ,202","Vila Isabel","Rio de Janeiro","RJ","20551-190","-22.916318936265462, -43.247871304834526",,
"TI",,"OmegaTech Informática","(21) 97934-8711",,,,,,,,"R. São Miguel, 6a - Loja","Tijuca","Rio de Janeiro","RJ","20530-420","-22.933930992723866, -43.2459311891694",,
"Ortopédica ",,"ORTOFAWLER","(21) 3013-5565",,,,,,,,"Av. Oliveira Belo, 683 - Loja B","Vila da Penha","Rio de Janeiro","RJ","21221-300","-22.84386161463455, -43.30968280080977",,
,,"EM Eletrônica & Informática","(21) 97299-7513",,,,,,,,"Boulevard 28 de Setembro, 280","Vila Isabel","Rio de Janeiro","RJ","20551-031","-22.915091874542238, -43.245193985798124",,
"Informática",,"Serranos Distribuidora de Eletrônicos e Informática LTDA","(21) 2589-2300",,,,,,,,"R. Campo de São Cristóvão, 94","São Cristóvão","Rio de Janeiro","RJ","20921-440","-22.895464530043157, -43.21869306860954",,
"TI",,"ONLINE DIGITAL","(21) 3176-2985",,,,,,,,"Rua Conde de Bonfim, 690 - LOJA 5","Tijuca","Rio de Janeiro","RJ","20520-002","-22.931791142909898, -43.24094544313597",,
"TI",,"YD tecnologia","(21) 99708-7105",,,,,,,,"R. Gen. Roca, 429 - Sala 1 - Tijuca,","Tijuca","Rio de Janeiro","RJ","20521-070","-22.92643735875389, -43.23097192964443",,
,,"RM Estética Vila Isabel","(21) 97955-3446",,,,,,,,"BV - Boulevard 28 de Setembro, 62 - SA 302","Vila Isabel","Rio de Janeiro","RJ","20551-031","-22.913724486912027, -43.23767860298713",,
,,"Espaço Amanda Matos","(21) 96710-2807",,,,,,,,"Boulevard 28 de Setembro, 389 - sala: 308","Vila Isabel","Rio de Janeiro","RJ","20551-030","-22.91636870040538, -43.24817237599909",,
"Informática",,"Bytes Tecnologia Comércio e Serviços de Informática","(21) 3281-2942",,,,,,,,"R. Francisco Eugênio, 268 - Sala 813","São Cristóvão","Rio de Janeiro","RJ","20940-120","-22.90682939563419, -43.218427645316496",,
"Ortopédicos ",,"Artrosint Materiais Cirúrgicos e Hospitalares","(21) 3381-4478",,,,,,,,"Av. Monsenhor Félix, 187 ","Irajá"," Rio de Janeiro","RJ","21361-131","-22.85249639142285, -43.32842515662913",,
,,"Arrazus Espaço de Beleza e Estética","(24) 99951-4251",,,,,,,,"Avenida Boulevard 28 de Setembro 406, sala 4","Vila Isabel","Rio de Janeiro","RJ","20551-185","-22.916259997768897, -43.24806508764551",,
,,"Kátia Prado","(21) 2234-6036",,,,,,,,"Boulevard 28 de Setembro, 245 - Loja A","Vila Isabel","Rio de Janeiro","RJ","20551-030","-22.91537081416845, -43.24333677230411",,
,,"Bella Lulu Hair & Spa","(21) 2577-4151",,,,,,,,"R. Souza Franco, 422","Vila Isabel","Rio de Janeiro","RJ","20551-120","-22.914765234680356, -43.24591906065784",,
"Ortopédicos ",,"Multimed Comércio e Assistência Técnica em Equipamentos Médicos Ltda","(21) 3217-7293",,,,,,,,"R. São Leonardo, 15","Irajá"," Rio de Janeiro","RJ"," 21231-070","-22.834565177005235, -43.319329044990766",,
"Turismo ","TURISMO","Santos Turismo","(21) 3104-6467",,,,,,,,"Av. Brasil, 6394","Bonsucesso","Rio de Janeiro","RJ","21040-361","-22.861743186300572, -43.254821662506515",,
,,"Studio L Instituto de Beleza","(21) 2214-0108",,,,,,,,"Rua Pereira Nunes, 390 - Lojas A e B","Vila Isabel","Rio de Janeiro","RJ","20541-024","-22.915875411272168, -43.240237806962746",,
"Informática",,"DFZ TECNOLOGIA","(21) 2215-6288",,,,,,,,"R. Fonseca Téles, 114","São Cristóvão","Rio de Janeiro","RJ","20940-200","-22.902141955644897, -43.2216526686094",,
"Turismo ","TURISMO","Transpak","(21) 2270-7396",,,,,,,,"R. Joana Nascimento, 147","Bonsucesso","Rio de Janeiro","RJ","21042-180","-22.86266719563125, -43.24478795881152",,
,,"Casa Ortopédica RJ","(21) 99717-5000",,,,,,,,"Fisioport - R. Silva Pinto, 49 - sala 205","Vila Isabel","Rio de Janeiro","RJ","20551-190","-22.916204051530432, -43.24783047599905",,
"Estética ",,"Espaço Vailant- Estética","(21) 96925-9393",,,,,,,," Office - Av. Vicente de Carvalho, 909 - Sala 1228 - Vicente de Carvalho, Rio de Janeiro - RJ, 21210-623",,,,,,,
"Estética ",,"Espaço Estética Sandrina Barbosa","(21) 4107-3624",,,,,,,,"R. Juíz de Fora, 40","Grajau ","Rio de Janeiro ","RJ","20561-280","-22.925881017269734, -43.25772000262083",,
,,"Criticalmed Produtos Médicos Hospitalar","(21) 2565-5929",,,,,,,,"Boulevard 28 de Setembro, 23 A","Vila Isabel","Rio de Janeiro","RJ","20551-030","-22.913662751314813, -43.235588274151766",,
"Informática",,"Clappy Assistência Técnica Ltda","(21) 2589-9000",,,,,,,,"R. Antunes Maciel, 35","São Cristóvão","Rio de Janeiro","RJ","20940-010","-22.905654979993265, -43.21778763367013",,
"Turismo ","TURISMO","Costa Verde","(21) 3622-3123",,,,,,,,"Rua 24 de Fevereiro, 24 - 39 a 59","Bonsucesso","Rio de Janeiro","RJ","21040-300","-22.86197569088182, -43.2504875741531",,
"Estética ",,"Studio Fisiobela","(21) 99991-7559",,,,,,,,"Av. Vicente de Carvalho, 909 - Sala 816 - 9º Andar - Vicente de Carvalho, Rio de Janeiro - RJ, 21210-623",,,,,,,
"Informática",,"RecargaMais informatica ltda","(21) 2467-5180",,,,,,,,"R. Sá Freire, 109 - São Crisovão, Rio de Janeiro - RJ, 20930-430",,,,,,,
"Turismo ","TURISMO","Nau-Tur","(21) 2113-4000",,,,,,,,"Av. Bruxelas, 185 - 401","Bonsucesso","Rio de Janeiro","RJ","21041-000","-22.864444425173325, -43.25296780114069",,
"Estética ",,"Patricia Marques Estética","(21) 2578-1787",,,,,,,,"R. Mal. Jofre, 92","Grajau ","Rio de Janeiro ","RJ","20560-180","-22.91851950155716, -43.26577401832831",,
"Estética ",,"Pleni Estética Avançada","(21) 99846-8486",,,,,,,,"Carioca Office - Av. Vicente de Carvalho, 909 - Vicente de Carvalho, Rio de Janeiro - RJ, 21210-623",,,,,,,
"Turismo ","TURISMO","Mmoriá Turismo","(21) 3243-9296",,,,,,,,"Av. Itaóca, 1961 - 201","Bonsucesso","Rio de Janeiro","RJ","21061-021","-22.86752462894381, -43.272592828128566",,
"Informática",,"Soltec - Soluções em Tecnologia","(21) 99656-9724",,,,,,,,"Rua General Argolo, 1","São Cristóvão","Rio de Janeiro","RJ","20921-395","-22.898134184026045, -43.22366796065821",,
"Estética ",,"Thiago Terapias e Estética","(21) 97927-9356",,,,,,,,"R. Fernandes Leão, 132 - Vicente de Carvalho, Rio de Janeiro - RJ, 21371-190",,,,,,,
"Estética ",,"Jack esteticista","(21) 96588-0086",,,,,,,,"Rua padre marque Queimados, Av. Eng. Richard, 83 - Grajau, Rio de Janeiro - RJ, 20310-135","Grajau","RIO DE JANEIRO","RJ","20310-135","-22.92128348787763, -43.26164741800583",,
,,"NOVO RIO Turismo","(21) 3217-8739",,,,,,,,"Boulevard 28 de Setembro, 373","Vila Isabel","Rio de Janeiro","RJ","20551-030","-22.916421892713135, -43.247866331822344",,
"Estética ",,"Estética Kel Monteiro","(21) 96986-4748",,,,,,,,"Rua Belarmino de Matos, 145 - Vicente de Carvalho, Rio de Janeiro - RJ, 21220-270",,,,,,,
"Informática",,"Microlins","(21) 3878-1602",,,,,,,,"R. São Luiz Gonzaga, 143 - São Cristóvão","São Cristóvão","Rio de Janeiro","RJ","20910-061","-22.900049270110745, -43.22399676340073",,
,,"CVC Shopping Boulevard Vila Isabel","(21) 97236-6012",,,,,,,,"Rua Barão de Sao Francisco, 236 Luc 1-001,","Vila Isabel","Rio de Janeiro","RJ","20560-904","-22.91895315223069, -43.25016973523616",,
,,"RM MOTORCYCLE EUROTOURS","(21) 98251-9758",,,,,,,,"Boulevard 28 de Setembro, 389 - SL 516","Vila Isabel","Rio de Janeiro","RJ","20551-030","-22.916289643951128, -43.24821529134052",,
"Estetica",,"Carolina Braga Estética","(21) 99238-7192",,,,,,,,"R. Barão de Mesquita, 926 - sala 2E","Tijuca","Rio de Janeiro","RJ","20540-004","-22.923300631250953, -43.25545401985871",,
"Informática",,"Domínio Suporte TI","(21) 2580-8920",,,,,,,,"R. São Januário, 367","São Cristóvão","Rio de Janeiro","RJ","20921-002","-22.896946082675527, -43.22647638764613",,
"Estética ",,"Bioslim Clinica","(21) 98542-5476",,,,,,,,"Av. Vicente de Carvalho, 909","Vila da Penha","Rio de Janeiro","RJ","21210-623","-22.85037140062004, -43.31096610266266",,
,,"Tchalo Travel - Luciana Travel Designer","(21) 97430-4300",,,,,,,,"R. Ribeiro Guimarães","Vila Isabel","Rio de Janeiro","RJ","20541-038","-22.919428603168864, -43.23701370668197",,
"Estética ",,"Instituto De Beleza Do Grajaú","(21) 2238-0592",,,,,,,,"R. Barão do Bom Retiro, 2773","Grajau ","Rio de Janeiro ","RJ ","20715005","-22.92326207724974, -43.25838287415155",,
"Estética ",,"Sabrina Cavalcanti Beauty Academy","(21) 96411-7507",,,,,,,,"Av. Vicente de carvalho, 909, Sala 1008 (11° Andar","Vila da Penha","Rio de Janeiro","RJ","21210-623","-22.849661660066552, -43.311496862187774",,
"Estética ",,"Studio Estetic & Nutry","(21) 98135-1692",,,,,,,,"Av. Vicente de Carvalho, 909 - sala 611","Vila da Penha","Rio de Janeiro","RJ","21210-623","-22.849819899657827, -43.311539089171134",,
"Estética ",,"Centro de Medicina Estética Silva Ramos","(21) 99961-2187",,,,,,,,"Av. Vicente de Carvalho, 909 - torre 1 -","Vila da Penha","Rio de Janeiro","RJ","21210-000","-22.84978777518233, -43.31150838705771",,
"Estética ",,"Clínica Estética Fisiocorpo","(21) 3217-9263",,,,,,,,"Av. Vicente de Carvalho, 909 - sala:1010 -","Vila da Penha","Rio de Janeiro","RJ","21210-623","-22.85033185317638, -43.31098756033493",,
"Informática",,"INFOBENFICA","(21) 98898-8308",,,,,,,,"Av. Carlos Mattoso Corrêa, 327 - Benfica, Rio de Janeiro - RJ, 20911-390",,,,,,,
,,"Oficial T I Informática - Soluções Tecnológicas","(21) 98843-1645",,,,,,,,"Rua Adolfo Bergamini, 34","Engenho de Dentro","Rio de Janeiro","RJ","20730-000","-22.896361815911888, -43.295026358810674",,
,,"Hermont Informática","(21) 98214-1280",,,,,,,,"R. Pernambuco, 458","Engenho de Dentro","Rio de Janeiro","RJ","20730-030","-22.89872006837356, -43.297596112786195",,
"Estética ",,"Studio NG Micropigmentação & Estética","(21) 99278-8530",,,,,,,,"Carioca Offices - Av. Vicente de Carvalho, 909 - Sala 1325","Vila da Penha","Rio de Janeiro","RJ","21210-623","-22.84978777518233, -43.31150838705771",,
"Informática",,"C3 Smart","(21) 4063-9028",,,,,,,,"R. Cap. Félix, 110 - Benfica, Rio de Janeiro - RJ, 20910-060",,,,,,,
"Tecnologia ",,"CATÃO COMPUTADORES","(21) 3252-7129",,,,,,,,"R. Catão, 175 - Pavuna, Rio de Janeiro - RJ, 21525-750",,,,,,,
,,"Navarros`s Informática","(21) 3738-3573",,,,,,,,"R. Dr. Niemeyer, 217 - Loja A","Engenho de Dentro","Rio de Janeiro","RJ","20730-050","-22.896878099125303, -43.2954300471643",,
"Estética ",,"Espaço Meu Corpo Estética","(21) 3287-5875",,,,,,,," Av. Pastor Martin Luther King Júnior, 7406 - Sala 304 - Irajá, Rio de Janeiro - RJ, 21235-000","Irajá","RIO DE JANEIRO","RJ","21235-000","-22.846565293980166, -43.32555807753248",,
,,"RJ45 informatica","(21) 3269-0152",,,,,,,,"R. Dois de Fevereiro, 1085 - Lj.E","Engenho de Dentro","Rio de Janeiro","RJ","20745-110","-22.90499326175134, -43.30320263182269",,
,,"S.O.S maintenance","(21) 98049-9379",,,,,,,,"R. Dr. Napoleão Laureano, 35","Engenho de Dentro","Rio de Janeiro","RJ","20760-280","-22.88397145650041, -43.28977008949392",,
"Tecnologia ",,"SmartEx Informática","(21) 97009-5031",,,,,,,,"Av. Chrisóstomo Pimentel de Oliveira, 2133 - Pavuna, Rio de Janeiro - RJ, 21655-615",,,,,,,
"Estética ",,"BINAT PRODUTOS MÉDICOS E ORTOPÉDICOS","(21) 3598-0777",,,,,,,,"Rua Borda do Mato,18 Lojas A/B ","Grajau ","Rio de Janeiro ","RJ","20561-206","-22.923249583352273, -43.25890534531613",,
"Estética ",,"Centro Estético Aline Pereira","(21) 99102-0284",,,,,,,,"Av. Monsenhor Félix, 729 ","Irajá","Rio de Janeiro","RJ","21235-111","-22.841847385469606, -43.3233425320201",,
,,"Top Tier Informática","(21) 96802-7172",,,,,,,,"R. Antônio de Souza Mendes, 143","Engenho de Dentro","Rio de Janeiro","RJ","20730-280","-22.91639548247247, -43.29789217599915",,
"Tecnologia ",,"Assistência Técnica de Informática na Pavuna RDG SUPORTE TÉCNICO","(21) 97585-7959",,,,,,,,"Condomínio Edifício Magno - R. Iguaba Grande, 167 - Blc 04 - Pavuna, Rio de Janeiro - RJ, 21655-340",,,,,,,
"Estética ",,"Clínica Integrare","(21) 3420-3088",,,,,,,,"Av. Monsenhor Félix, 713 ","Irajá"," Rio de Janeiro","RJ","21235-111","-22.842164735622884, -43.32377163335196",,
"Ortopédica ",,"Estoque Médico - Grajaú","(21) 4129-6998",,,,,,,,"R. Castro Barbosa, 36 - loja b ","Grajau ","Rio de Janeiro ","RJ","20540-230","-22.923833154949566, -43.25631334716362",,
,,"Info Help Tecnologia","(21) 98570-0776",,,,,,,,"R. Eng. Oscár da Costa, 46","Engenho de Dentro","Rio de Janeiro","RJ","20730-130","-22.913903611601825, -43.29901686250525",,
"Ortopedica",,"Ortopedia Santos","(21) 3549-0463",,,,,,,,"R. Mearim, 76 ","Grajau ","Rio de Janeiro ","RJ ","20561- 070","-22.922571079463676, -43.26207392017574",,
,,"PLFERRAZ","(21) 99731-3597",,,,,,,,"R. Gandavo, 95","Engenho de Dentro","Rio de Janeiro","RJ","20771-040","-22.88551024624921, -43.286108387646316",,
"Tecnologia ",,"Varejão Informática","(21) 99963-5768",,,,,,,,"R. Lajedinho, 39 - Pavuna, Rio de Janeiro - RJ, 21521-480",,,,,,,
"Estética ",,"SB Estética","(21) 96429-5217",,,,,,,,"R. Gustavo de Andrade, 170","Irajá","Rio de Janeiro ","RJ","21235-500","-22.837204728858143, -43.32058996878897",,
"Ortopédica ",,"Ponto Médico Material Médico e Hospitalar - Venda e Aluguel","(21) 2256-1094",,,,,,,,"Av. Eng. Richard, 137 - Loja 4 ","Grajau ","Rio de Janeiro ","RJ ","20561-092","-22.9222318710031, -43.263707347163596",,
"Informática",,"Suprinfo Informática","(21) 96785-2420",,,,,,,,"Cadeg - Rua Capitão Félix, 110 Galeria Central Loja 10 - Térreo - Benfica, Rio de Janeiro - RJ, 20920-310",,,,,,,
,,"Deyse Rodrigues Estética","(21) 97735-3902",,,,,,,,"Av. Dom Hélder Câmara, 5644 - Sala 607","Engenho de Dentro","Rio de Janeiro","RJ","20770-140","-22.886889101117877, -43.2858146759999",,
"Tecnologia ",,"RJINFORMÁTICA","(21) 99701-5715",,,,,,,,"Bl 6 506 - Village - Pavuna, Rio de Janeiro - RJ, 21655-340",,,,,,,
"Estética ",,"Estetica_Elaine_Ferreira","(21) 99716-2925",,,,,,,,"Av. Brás de Pina, 2744 - Vista Alegre, Rio de Janeiro - RJ, 21235-605",,,,,,,
,,"Corpo Real Estética","(21) 96444-3238",,,,,,,,"Ed Ponto Norte - Av. Dom Hélder Câmara, 5644 - sala 908","Engenho de Dentro","Rio de Janeiro","RJ","20771-034","-22.886937758875057, -43.285755097164454",,
"Estética ",,"FAG Centro de Terapia e Estética","(21) 3013-7561",,,,,,,,"Av. Meriti, 2445 - Brás de Pina, Rio de Janeiro - RJ, 21211-007",,,,,,,
,,"Entre Elas Beleza e Atelier","(21) 2137-4885",,,,,,,,"R. Dr. Leal, 508 - loja A","Engenho de Dentro","Rio de Janeiro","RJ","20730-380","-22.899992554359482, -43.29927338949355",,
